time,R,G,B
0,218.407,21.11,68.43
9,218.53,21.101,68.514
47,218.515,21.201,68.539
75,218.511,21.195,68.517
126,218.523,21.296,68.347
149,218.473,21.201,68.246
180,218.589,21.234,68.199
204,218.609,21.228,68.283
253,218.762,21.197,68.308
267,218.791,21.19,68.361
320,218.726,21.168,68.345
348,218.965,21.25,68.466
383,219.33,21.508,68.692
414,219.548,21.721,68.876
453,219.381,21.604,68.948
477,219.61,21.768,69.076
520,219.845,21.932,69.178
546,219.322,21.6,68.92
581,218.851,21.233,68.695
605,218.659,21.125,68.536
656,218.757,21.275,68.335
664,218.747,21.23,68.335
733,218.588,21.215,68.332
737,218.694,21.462,68.373
786,219.072,21.666,68.748
812,219.15,21.732,68.819
836,219.164,21.735,68.751
886,219.34,21.829,68.898
920,219.537,22.102,68.848
940,219.739,22.227,69.019
1027,220.039,22.358,69.264
1029,220.191,22.506,69.413
1033,220.242,22.518,69.448
1081,220.469,22.62,69.648
1112,220.825,22.925,69.853
1135,220.87,23.081,69.853
1184,221.07,23.266,69.956
1212,220.987,23.22,69.832
1236,220.894,23.172,69.838
1294,220.747,23.041,69.762
1299,220.255,22.619,69.486
1349,219.794,22.122,69.197
1379,219.694,21.936,69.115
1402,219.685,21.857,69.067
1450,219.641,21.794,68.948
1484,219.699,21.837,68.985
1507,219.64,21.846,69.074
1551,219.614,21.91,69.009
1583,219.747,21.991,69.003
1611,219.511,21.795,68.888
1641,219.341,21.778,68.648
1692,219.261,21.726,68.604
1732,219.105,21.499,68.51
1752,219.09,21.507,68.477
1788,218.949,21.485,68.492
1815,218.947,21.497,68.48
1841,218.846,21.475,68.434
1888,218.973,21.633,68.602
1920,219.227,21.916,68.578
1954,219.491,22.281,68.828
2011,219.616,22.496,68.993
2044,219.539,22.547,68.936
2055,219.345,22.468,68.821
2092,219.358,22.491,68.813
2136,219.379,22.434,68.821
2149,219.264,22.289,68.673
2192,219.074,22.032,68.533
2241,218.625,21.642,68.344
2244,218.089,21.219,67.956
2293,217.921,20.99,67.847
2325,217.923,20.98,67.79
2363,217.569,20.656,67.634
2401,217.551,20.596,67.566
2456,217.725,20.664,67.575
2486,217.783,20.624,67.656
2526,217.799,20.627,67.573
2553,217.807,20.601,67.601
2593,218.085,20.706,67.738
2619,218.229,20.796,67.836
2643,218.647,21.038,68.219
2671,218.784,21.168,68.342
2700,218.812,21.294,68.251
2739,218.983,21.416,68.354
2771,219.11,21.434,68.454
2821,219.321,21.632,68.566
2847,219.715,21.954,68.815
2892,219.897,22.156,68.963
2918,220.084,22.383,69.098
2959,219.954,22.352,68.973
2993,219.274,21.816,68.711
3023,219.031,21.535,68.617
3066,218.98,21.464,68.396
3096,219.038,21.452,68.407
3103,219.172,21.574,68.454
3144,219.289,21.623,68.546
3189,219.445,21.683,68.812
3237,219.573,21.782,68.858
3266,219.844,21.964,68.906
3281,219.916,22.042,68.991
3331,219.99,22.114,69.043
3336,220.111,22.185,69.119
3368,220.24,22.354,69.19
3407,220.279,22.445,69.228
3433,220.193,22.488,69.307
3476,220.266,22.529,69.294
3503,220.259,22.491,69.32
3545,220.356,22.556,69.45
3572,220.605,22.792,69.532
3607,220.597,22.837,69.537
3638,220.444,22.709,69.382
3677,220.572,22.785,69.499
3708,220.634,22.786,69.576
3745,220.732,22.887,69.664
3779,220.837,22.937,69.81
3810,220.523,22.724,69.621
3842,219.91,22.182,69.151
3882,219.524,21.785,68.949
3909,219.39,21.627,68.765
3938,219.363,21.6,68.737
3975,219.364,21.698,68.606
4012,219.353,21.592,68.622
4051,219.468,21.636,68.726
4079,219.538,21.617,68.771
4110,219.556,21.557,68.724
4137,219.648,21.609,68.808
4177,219.75,21.678,69.022
4209,219.652,21.672,68.938
4248,219.693,21.741,68.915
4291,219.67,21.734,68.872
4327,219.838,21.748,68.965
4354,220.0,21.878,69.037
4394,220.137,22.114,69.101
4421,220.39,22.309,69.222
4460,220.814,22.532,69.62
4488,221.158,22.863,69.869
4530,221.595,23.265,70.155
4558,222.108,23.696,70.488
4562,222.893,24.375,71.079
4624,223.873,25.395,71.866
4626,224.865,26.545,72.306
4688,225.72,27.509,72.943
4692,226.668,28.51,73.9
4756,227.212,29.309,74.55
4796,227.523,29.546,74.82
4823,228.222,30.196,75.449
4863,228.58,30.667,75.983
4894,229.296,31.601,76.569
4898,230.009,32.687,77.013
4964,230.395,33.379,77.35
5023,230.822,34.298,77.92
5030,230.871,34.509,78.084
5094,230.831,34.467,78.004
5157,231.062,34.601,78.213
5222,231.385,35.208,78.442
5227,231.561,35.663,78.549
5297,231.686,35.946,78.727
5324,231.898,36.246,78.806
5330,231.779,36.241,78.64
5390,231.371,35.777,78.342
5394,231.159,35.344,78.083
5463,231.214,35.371,78.037
5473,231.318,35.545,78.162
5508,231.181,35.403,78.16
5551,230.744,34.67,77.893
5584,230.395,33.826,77.601
5613,230.334,33.415,77.5
5647,230.593,33.583,77.863
5677,230.889,34.034,78.157
5717,231.201,34.561,78.38
5755,231.385,34.964,78.535
5826,231.425,35.405,78.479
5830,231.378,35.354,78.47
5912,231.241,35.144,78.322
5913,231.183,34.999,78.226
5959,231.278,35.136,78.228
5993,231.423,35.325,78.526
5997,231.633,35.732,78.707
6064,231.864,36.17,78.739
6072,232.051,36.552,78.915
6120,232.375,37.169,79.048
6152,232.608,37.622,79.265
6184,232.859,38.125,79.372
6217,233.004,38.514,79.499
6249,233.13,38.791,79.574
6282,233.247,39.106,79.641
6316,233.179,39.101,79.636
6350,233.197,39.207,79.642
6386,233.38,39.559,79.648
6421,233.383,39.684,79.686
6452,232.729,38.924,79.324
6477,231.731,37.097,78.563
6516,230.702,35.035,77.812
6546,230.22,33.819,77.333
6583,229.99,33.273,77.259
6611,229.922,33.068,77.07
6649,229.954,32.995,77.021
6681,229.978,33.046,77.06
6718,230.172,33.337,77.075
6750,230.196,33.386,77.12
6788,230.099,33.327,76.983
6821,229.998,33.187,76.89
6859,229.992,33.181,76.825
6888,230.037,33.259,76.91
6916,230.075,33.22,76.873
6922,230.139,33.346,76.945
6987,230.152,33.545,76.997
7000,230.264,33.714,77.085
7039,230.207,33.752,77.021
7069,230.227,33.8,77.02
7128,230.248,33.876,77.061
7164,230.277,33.995,77.045
7175,230.511,34.195,77.257
7222,230.576,34.343,77.332
7262,230.588,34.561,77.36
7287,230.713,34.792,77.458
7325,230.769,34.92,77.469
7335,230.198,34.079,77.143
7382,229.428,32.6,76.525
7425,229.045,31.584,76.217
7456,229.196,31.431,76.296
7464,229.326,31.557,76.412
7491,229.554,31.894,76.27
7565,229.771,32.431,76.664
7603,229.873,32.634,76.788
7631,229.908,32.701,76.803
7672,229.872,32.656,76.732
7704,230.012,32.756,76.903
7739,230.122,32.931,76.994
7769,230.17,33.022,77.083
7805,230.331,33.284,77.217
7839,230.534,33.606,77.372
7872,230.701,33.903,77.507
7906,230.982,34.436,77.689
7945,231.152,34.786,77.815
7987,231.329,35.102,77.984
7996,231.566,35.546,78.223
8093,231.911,36.27,78.396
8097,231.98,36.448,78.522
8154,232.161,36.763,78.657
8187,232.541,37.38,78.888
8225,232.514,37.527,78.888
8255,231.615,36.291,78.272
8262,230.742,34.507,77.564
8295,230.099,33.134,77.115
8338,229.911,32.529,76.917
8369,230.004,32.334,76.981
8407,229.999,32.326,77.042
8434,229.96,32.382,76.938
8473,230.082,32.534,77.012
8504,230.185,32.728,77.143
8542,230.176,32.791,77.178
8581,230.12,32.752,77.137
8621,230.098,32.677,77.182
8654,230.196,32.818,77.242
8689,230.257,32.925,77.235
8714,230.335,33.065,77.208
8751,230.479,33.32,77.214
8775,230.463,33.511,77.332
8803,230.586,33.728,77.336
8839,230.693,33.95,77.525
8870,230.793,34.172,77.564
8909,230.696,34.122,77.503
8942,230.808,34.32,77.597
8972,231.106,34.762,77.703
9004,231.095,34.904,77.657
9043,231.044,34.914,77.671
9074,231.115,35.064,77.769
9110,231.308,35.385,77.736
9149,231.365,35.584,77.767
9192,231.025,35.245,77.678
9221,230.244,34.059,77.119
9224,229.218,32.253,76.36
9286,228.794,31.14,75.904
9350,228.742,30.734,75.767
9393,228.68,30.741,75.649
9432,229.067,31.148,75.83
9489,229.159,31.393,76.008
9526,229.107,31.348,76.009
9531,229.128,31.354,76.062
9575,229.243,31.496,76.088
9621,229.392,31.733,76.192
9651,229.511,31.908,76.229
9653,229.52,31.998,76.276
9723,229.612,32.254,76.323
9726,229.779,32.484,76.522
9785,229.843,32.642,76.601
9788,229.944,32.846,76.618
9852,230.01,32.977,76.68
9857,230.157,33.235,76.755
9919,230.226,33.432,76.927
9920,230.413,33.736,77.105
9989,230.652,34.107,77.307
9990,230.621,34.253,77.354
10057,229.996,33.345,76.997
10124,228.915,31.03,76.217
10203,229.394,31.375,76.332
10238,229.516,31.627,76.484
10242,229.606,31.918,76.5
10277,229.84,32.31,76.714
10310,230.206,32.728,76.849
10345,230.252,32.892,76.89
10375,230.154,32.72,77.075
10409,230.311,32.932,77.205
10440,230.501,33.255,77.345
10480,230.707,33.59,77.571
10508,230.944,33.974,77.697
10546,231.107,34.314,77.832
10584,231.173,34.599,77.92
10667,231.665,35.364,78.239
10673,231.778,35.664,78.377
10714,231.878,36.027,78.433
10748,232.013,36.282,78.598
10777,232.126,36.542,78.587
10810,232.217,36.77,78.689
10845,232.463,37.061,78.715
10877,232.511,37.217,78.782
10914,232.339,37.169,78.66
10942,231.594,36.113,78.14
10977,230.569,34.16,77.334
11006,229.976,32.73,76.782
11046,229.719,32.032,76.868
11076,229.806,32.01,76.907
11114,229.914,32.142,76.842
11146,229.964,32.225,76.869
11150,230.102,32.485,76.945
11216,230.078,32.546,76.89
11222,230.056,32.49,76.83
11261,230.033,32.474,76.877
11285,229.875,32.308,76.638
11324,229.972,32.38,76.702
11354,230.156,32.769,76.967
11406,230.268,32.952,77.101
11439,230.399,33.188,77.138
11486,230.471,33.404,77.202
11524,230.544,33.603,77.273
11526,230.676,33.881,77.353
11572,230.741,34.137,77.241
11615,230.883,34.373,77.399
11685,231.062,34.825,77.544
11689,231.026,34.83,77.508
11732,231.061,34.973,77.554
11767,231.085,35.119,77.499
11803,231.032,35.117,77.529
11831,230.468,34.458,77.19
11863,229.532,32.795,76.45
11894,228.841,31.28,75.848
11931,228.618,30.657,75.665
11959,228.729,30.633,75.649
12002,228.838,30.792,75.613
12028,229.056,31.073,75.777
12070,229.219,31.362,75.917
12111,229.263,31.544,75.959
12146,229.347,31.727,76.063
12191,229.399,31.715,76.151
12229,229.368,31.652,76.121
12246,229.365,31.712,76.104
12314,229.517,31.905,76.269
12351,229.913,32.601,76.461
12396,230.032,32.775,76.685
12411,230.153,33.045,76.746
12450,230.421,33.428,76.893
12464,230.566,33.73,77.023
12515,230.484,33.731,77.146
12560,230.637,33.967,77.275
12567,230.887,34.365,77.372
12618,231.146,34.892,77.614
12677,230.733,34.492,77.412
12681,229.839,32.962,76.705
12742,229.17,31.545,76.126
12781,228.984,30.976,75.997
12808,229.022,30.905,75.965
12849,229.119,30.973,75.981
12876,229.194,31.157,76.018
12880,229.493,31.586,76.152
12948,229.627,31.868,76.317
12951,229.526,31.832,76.34
13011,229.548,31.896,76.397
13015,229.633,32.047,76.354
13078,229.699,32.119,76.438
13081,229.985,32.374,76.686
13149,230.079,32.614,76.79
13152,230.197,32.867,76.769
13217,230.328,33.131,76.907
13220,230.46,33.409,77.103
13279,230.536,33.653,77.087
13299,230.688,33.907,77.175
13334,230.755,34.074,77.202
13360,230.699,34.162,77.264
13402,230.823,34.363,77.308
13434,230.986,34.578,77.615
13468,231.034,34.778,77.64
13499,231.092,34.99,77.607
13533,231.16,35.196,77.574
13566,230.671,34.655,77.353
13602,229.705,32.999,76.599
13634,229.071,31.54,76.009
13672,228.815,30.843,75.765
13703,228.903,30.741,75.809
13735,228.927,30.775,75.737
13767,228.788,30.7,75.736
13803,228.877,30.808,75.846
13836,229.046,31.012,75.855
13860,229.11,31.201,75.904
13900,229.003,31.132,75.898
13928,228.98,31.103,75.808
13969,228.996,31.177,75.832
13999,229.017,31.253,75.813
14033,229.128,31.317,75.866
14061,229.25,31.543,75.92
14102,229.289,31.821,75.97
14132,229.366,32.014,76.041
14173,229.608,32.273,76.247
14203,229.667,32.485,76.187
14239,229.78,32.685,76.204
14276,229.827,32.846,76.219
14302,229.89,32.965,76.362
14340,229.99,33.127,76.445
14365,230.1,33.353,76.542
14401,230.213,33.585,76.636
14433,230.431,34.021,76.733
14471,230.523,34.225,76.861
14505,230.048,33.656,76.515
14538,229.114,32.118,75.871
14567,228.436,30.737,75.398
14603,228.277,30.161,75.17
14633,228.35,30.212,75.203
14672,228.547,30.482,75.331
14705,228.791,30.759,75.487
14736,228.987,31.102,75.641
14766,229.103,31.31,75.743
14807,229.029,31.294,75.762
14847,228.722,30.937,75.56
14851,228.778,30.885,75.615
14912,228.935,31.071,75.604
14913,229.094,31.311,75.686
14981,229.622,32.104,76.118
15050,229.635,32.342,76.201
15123,230.178,33.109,76.503
15185,230.236,33.447,76.807
15187,230.459,33.814,76.985
15224,230.785,34.339,77.104
15259,230.912,34.644,77.236
15289,231.008,34.962,77.373
15326,231.09,35.201,77.484
15359,230.819,34.957,77.323
15391,229.951,33.604,76.639
15449,228.948,31.748,75.923
15453,228.502,30.678,75.469
15516,228.457,30.391,75.239
15519,228.506,30.353,75.232
15587,228.376,30.258,75.314
15593,228.389,30.258,75.294
15622,228.575,30.492,75.317
15649,228.678,30.724,75.427
15692,228.608,30.711,75.288
15721,228.537,30.623,75.262
15760,228.569,30.743,75.185
15788,228.595,30.791,75.276
15824,228.562,30.76,75.197
15857,228.672,30.921,75.305
15894,228.828,31.237,75.378
15919,228.936,31.457,75.438
15960,229.028,31.609,75.579
15992,229.09,31.767,75.567
16027,229.143,31.905,75.575
16058,229.213,32.059,75.632
16091,229.107,32.03,75.654
16123,229.182,32.145,75.668
16158,229.315,32.373,75.671
16190,229.388,32.571,75.718
16224,229.519,32.811,75.817
16259,229.216,32.566,75.571
16289,228.226,31.194,74.907
16321,227.421,29.701,74.284
16361,226.897,28.686,73.916
16391,226.94,28.546,73.943
16427,227.335,28.943,74.111
16462,227.457,29.16,74.195
16493,227.5,29.366,74.322
16522,227.695,29.631,74.453
16558,227.828,29.857,74.607
16586,227.846,29.937,74.566
16625,228.061,30.165,74.616
16654,228.196,30.306,74.7
16690,228.272,30.327,74.894
16718,228.491,30.643,75.081
16762,228.526,30.861,75.12
16792,228.63,31.047,75.253
16829,228.865,31.393,75.308
16859,228.972,31.584,75.399
16893,229.202,31.943,75.515
16921,229.502,32.438,75.764
16965,229.634,32.694,76.001
16992,229.923,33.144,76.274
17023,230.402,33.871,76.452
17061,230.506,34.213,76.613
17095,230.077,33.889,76.436
17128,229.12,32.44,75.758
17162,228.407,30.879,75.142
17200,228.269,30.225,74.968
17235,228.297,30.183,74.954
17269,228.603,30.534,75.179
17312,228.855,30.936,75.421
17346,228.998,31.209,75.519
17357,229.164,31.564,75.668
17419,229.366,31.896,75.869
17460,229.557,32.18,76.072
17501,229.723,32.388,76.148
17536,229.836,32.637,76.267
17580,229.825,32.695,76.47
17611,230.024,33.045,76.608
17678,230.473,33.845,76.891
17743,230.727,34.303,77.044
17777,230.711,34.502,76.89
17808,230.799,34.715,76.994
17869,230.904,34.904,77.305
17913,230.988,35.103,77.243
17942,231.075,35.273,77.313
18005,229.787,33.494,76.353
18009,228.839,31.639,75.68
18073,228.348,30.561,75.156
18077,228.268,30.312,74.994
18134,228.234,30.22,74.951
18176,228.193,30.075,74.859
18203,228.284,30.205,74.917
18245,228.255,30.321,75.009
18273,228.3,30.46,74.962
18279,228.212,30.424,74.901
18346,228.165,30.395,74.867
18350,228.209,30.29,74.968
18458,228.209,30.308,74.949
18472,228.387,30.695,75.082
18512,228.736,31.123,75.124
18529,228.786,31.283,75.138
18601,228.713,31.325,75.126
18639,228.906,31.653,75.321
18688,228.927,31.792,75.306
18696,229.006,31.797,75.318
18737,229.117,31.972,75.372
18770,229.043,31.996,75.561
18774,229.201,32.226,75.654
18841,229.461,32.669,75.624
18913,227.652,29.969,74.453
18940,227.234,29.009,74.041
18944,227.202,28.776,73.975
19002,227.292,28.821,74.051
19006,227.364,28.986,74.127
19071,227.535,29.184,74.223
19074,227.828,29.594,74.266
19142,227.979,29.914,74.432
19145,227.921,29.903,74.553
19211,227.931,29.94,74.561
19215,227.794,29.734,74.356
19283,227.93,29.895,74.461
19286,228.188,30.193,74.583
19329,228.376,30.507,74.759
19362,228.48,30.762,74.965
19403,228.658,31.029,75.168
19437,228.946,31.482,75.253
19469,229.03,31.694,75.307
19509,229.092,31.87,75.521
19608,229.462,32.485,75.743
19651,229.265,32.404,75.696
19675,228.602,31.462,75.038
19742,227.791,29.937,74.453
19784,227.074,28.533,73.971
19817,227.439,28.927,74.117
19850,227.49,29.052,74.151
19882,227.709,29.259,74.329
19918,227.868,29.534,74.461
19948,228.059,29.936,74.465
19984,228.115,30.059,74.523
20015,228.056,30.051,74.521
20052,228.066,30.064,74.514
20093,228.077,30.066,74.633
20126,228.243,30.295,74.792
20167,228.6,30.752,74.992
20196,228.659,30.972,75.01
20234,228.698,31.199,75.019
20272,228.833,31.423,75.177
20274,228.911,31.536,75.147
20323,229.008,31.721,75.136
20366,229.159,32.002,75.346
20396,229.184,32.12,75.388
20434,229.02,31.975,75.261
20466,229.144,32.136,75.313
20474,229.358,32.446,75.526
20523,229.042,32.219,75.327
20566,228.008,30.885,74.558
20593,227.126,29.298,73.882
20634,226.878,28.477,73.632
20660,226.784,28.193,73.51
20700,226.903,28.284,73.512
20727,226.973,28.388,73.514
20770,226.951,28.512,73.549
20798,227.085,28.696,73.656
20803,227.137,28.83,73.632
20864,226.982,28.672,73.484
20903,226.937,28.561,73.432
20933,226.972,28.512,73.525
20937,227.002,28.601,73.544
20998,227.211,28.855,73.762
21036,227.599,29.413,74.006
21064,227.732,29.699,74.086
21072,227.769,29.703,74.196
21136,227.941,29.996,74.267
21139,227.93,30.04,74.304
21192,228.056,30.223,74.354
21239,228.269,30.591,74.475
21270,228.404,30.805,74.588
21275,228.558,31.053,74.764
21331,228.735,31.351,74.917
21336,228.73,31.415,74.986
21398,228.155,30.688,74.626
21402,227.314,29.42,73.961
21461,226.807,28.396,73.609
21505,226.757,28.131,73.521
21530,226.564,27.931,73.38
21569,226.516,27.792,73.215
21597,226.579,27.771,73.201
21605,226.989,28.226,73.542
21670,227.164,28.543,73.758
21674,226.988,28.451,73.564
21737,227.056,28.511,73.663
21741,227.054,28.515,73.698
21800,226.948,28.407,73.566
21803,226.97,28.415,73.684
21868,227.14,28.67,73.751
21874,227.389,28.955,73.826
21939,227.576,29.209,74.02
21945,227.56,29.403,74.065
22001,227.823,29.775,74.301
22004,228.239,30.284,74.612
22065,228.4,30.61,74.732
22067,228.482,30.787,74.715
22133,228.664,31.108,74.863
22137,228.624,31.272,74.927
22196,228.742,31.488,75.014
22201,228.391,31.148,74.828
22268,227.365,29.703,74.08
22275,226.64,28.361,73.479
22338,226.415,27.766,73.232
22340,226.392,27.614,73.313
22400,226.486,27.716,73.418
22405,226.827,28.011,73.452
22478,226.926,28.209,73.505
22509,227.248,28.618,73.806
22555,227.366,28.816,73.932
22559,227.129,28.732,73.693
22593,227.152,28.74,73.657
22626,227.3,28.833,73.912
22661,227.431,29.015,73.956
22698,227.552,29.242,74.085
22748,227.694,29.493,74.216
22785,227.793,29.678,74.246
22788,227.965,29.956,74.366
22824,228.174,30.303,74.416
22853,228.273,30.509,74.537
22890,228.269,30.604,74.657
22918,228.413,30.871,74.695
22959,228.642,31.178,74.774
22991,228.753,31.385,74.865
23028,228.879,31.535,74.99
23067,228.386,31.267,74.824
23167,226.767,28.592,73.508
23223,226.481,27.973,73.179
23267,226.7,28.0,73.327
23283,226.774,28.093,73.356
23287,226.628,28.029,73.322
23335,226.784,28.237,73.42
23404,226.972,28.628,73.445
23408,226.835,28.456,73.424
23477,226.781,28.359,73.324
23481,226.825,28.406,73.351
23537,226.918,28.551,73.366
23547,226.964,28.663,73.414
23606,227.232,28.982,73.608
23639,227.949,29.647,74.124
23681,228.498,30.361,74.573
23694,229.067,31.198,75.166
23744,230.323,32.747,76.288
23793,231.614,34.376,77.331
23828,233.342,36.933,78.885
23840,235.091,39.917,80.684
23879,236.745,43.274,82.279
23910,238.761,47.994,84.372
23918,241.071,53.861,86.541
23944,241.841,57.236,87.807
23998,242.597,59.989,88.865
24042,244.859,68.49,92.213
24064,245.624,72.357,93.765
24116,246.163,75.32,94.86
24147,246.335,76.847,95.353
24209,246.772,78.985,96.213
24213,246.893,80.653,96.874
24282,247.252,82.145,97.372
24285,247.226,83.051,97.477
24313,247.457,83.579,97.722
24342,247.833,85.137,98.328
24371,247.937,85.92,98.413
24413,248.125,86.48,98.489
24445,247.872,85.148,97.943
24482,247.576,83.389,97.512
24515,247.449,82.619,97.153
24546,247.355,82.155,96.813
24587,247.25,81.672,96.599
24612,246.995,80.576,96.132
24643,246.466,78.456,95.457
24669,245.953,76.09,94.597
24715,245.459,73.938,93.728
24745,245.104,72.478,93.13
24781,244.435,70.5,92.227
24813,243.582,67.372,91.186
24849,242.741,63.96,90.189
24877,242.286,61.533,89.635
24914,241.865,59.556,89.032
24945,241.607,58.104,88.747
24980,241.234,56.801,88.201
25008,241.218,56.211,87.982
25047,241.046,55.738,87.756
25081,240.875,55.193,87.437
25118,240.759,54.754,87.264
25152,240.758,54.543,87.222
25181,240.646,54.241,87.051
25213,240.577,53.993,86.909
25245,240.639,53.989,86.943
25288,240.555,53.895,86.911
25321,240.519,53.8,86.886
25331,240.62,54.042,86.888
25388,240.646,54.207,86.885
25432,240.662,54.157,86.793
25460,240.648,54.183,86.761
25498,240.7,54.232,86.629
25524,240.843,54.58,86.832
25531,241.068,55.212,86.977
25594,241.224,55.77,87.166
25604,241.169,55.816,87.212
25636,240.421,54.463,86.573
25695,239.325,51.754,85.516
25730,238.6,49.306,84.758
25757,238.205,47.619,84.356
25765,237.981,46.625,84.05
25825,237.95,46.162,83.822
25831,237.752,45.721,83.601
25899,237.925,45.81,83.486
25902,238.238,46.392,83.819
25962,238.803,47.347,84.254
25966,239.758,49.495,85.33
26037,240.584,51.749,86.31
26071,241.225,53.58,87.072
26075,241.669,55.222,87.785
26117,241.891,56.283,88.104
26149,241.85,56.473,87.967
26184,241.825,56.53,87.85
26218,241.841,56.819,87.808
26252,241.894,57.13,87.834
26284,241.963,57.431,87.875
26314,242.053,57.757,87.992
26346,242.116,58.241,88.009
26380,242.201,58.604,88.132
26407,242.248,58.773,88.144
26436,241.965,58.408,87.894
26495,241.172,56.579,86.969
26531,240.262,53.927,86.093
26558,239.765,51.92,85.743
26599,240.002,51.748,85.847
26625,240.648,52.796,86.504
26668,241.105,53.903,87.055
26697,241.533,55.08,87.574
26698,241.565,55.59,87.66
26762,241.636,55.797,87.583
26803,241.676,56.027,87.657
26836,241.284,55.242,87.153
26905,242.332,57.658,88.322
26910,242.931,59.345,89.078
26953,243.331,60.739,89.63
26981,243.592,61.849,90.071
27018,244.072,63.583,90.563
27048,244.541,65.317,91.222
27087,244.562,65.887,91.414
27122,244.419,65.764,91.219
27155,244.182,65.247,90.965
27187,244.207,65.2,90.859
27222,244.181,65.46,90.896
27255,243.611,63.946,90.269
27297,242.876,61.663,89.51
27325,242.815,60.537,89.439
27329,242.869,60.201,89.693
27395,242.504,59.123,89.351
27401,241.835,57.051,88.225
27470,241.58,56.025,87.648
27473,241.744,56.224,87.773
27532,241.817,56.45,87.864
27533,241.735,56.276,87.723
27599,241.565,55.954,87.546
27668,240.847,54.339,86.572
27680,240.499,53.44,86.041
27720,240.345,52.932,85.711
27751,240.303,52.884,85.777
27789,240.218,52.785,85.643
27824,240.089,52.442,85.481
27857,239.946,52.219,85.257
27892,239.748,51.817,85.114
27925,239.594,51.545,84.963
27955,239.41,51.307,84.519
27987,239.357,51.141,84.321
28018,239.259,51.031,84.172
28052,238.246,49.193,83.409
28083,237.23,46.347,82.407
28121,236.432,43.848,81.526
28151,235.882,42.224,81.04
28191,235.593,41.277,80.63
